NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GO_ANDROGEN_BIOSYNTHETIC_PROCESS	14		Rejected!	
GO_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	79		Rejected!	
GO_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	13		Rejected!	
GO_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	22		Rejected!	
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS	282	31		
GO_HEMIDESMOSOME_ASSEMBLY	12		Rejected!	
GO_MAST_CELL_ACTIVATION	21		Rejected!	
GO_RESPONSE_TO_EXTERNAL_STIMULUS	1821	157		
GO_PROTEIN_IMPORT_INTO_NUCLEUS_TRANSLOCATION	29		Rejected!	
GO_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	70		Rejected!	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	131		Rejected!	
GO_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	92	17		
GO_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION	27		Rejected!	
GO_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	47		Rejected!	
GO_REGULATION_OF_SPINDLE_CHECKPOINT	14		Rejected!	
GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	15		Rejected!	
GO_ANATOMICAL_STRUCTURE_REGRESSION	12		Rejected!	
GO_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	22		Rejected!	
GO_OVARIAN_FOLLICLE_DEVELOPMENT	61		Rejected!	
GO_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	11		Rejected!	
GO_REGULATION_OF_MYOBLAST_DIFFERENTIATION	48		Rejected!	
GO_GLUCAN_METABOLIC_PROCESS	58		Rejected!	
GO_CARDIAC_ATRIUM_DEVELOPMENT	31		Rejected!	
GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	121		Rejected!	
GO_FATTY_ACID_HOMEOSTASIS	12		Rejected!	
GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	33		Rejected!	
GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	217	31		
GO_REGULATION_OF_PLATELET_AGGREGATION	17		Rejected!	
GO_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS_TRANSLOCATION	13		Rejected!	
GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	12		Rejected!	
GO_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	43		Rejected!	
GO_NEPHRIC_DUCT_DEVELOPMENT	15		Rejected!	
GO_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	83		Rejected!	
GO_ERROR_FREE_TRANSLESION_SYNTHESIS	19		Rejected!	
GO_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	42		Rejected!	
GO_RESPONSE_TO_TESTOSTERONE	38		Rejected!	
GO_CENTRIOLE_ASSEMBLY	20		Rejected!	
GO_REGULATION_OF_HEMOPOIESIS	314	27		
GO_ATRIAL_SEPTUM_DEVELOPMENT	18		Rejected!	
GO_DETECTION_OF_TEMPERATURE_STIMULUS	17		Rejected!	
GO_ION_TRANSMEMBRANE_TRANSPORT	822	74		
GO_ENAMEL_MINERALIZATION	11		Rejected!	
GO_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	38		Rejected!	
GO_NEURAL_CREST_CELL_MIGRATION	51		Rejected!	
GO_SPINAL_CORD_MOTOR_NEURON_CELL_FATE_SPECIFICATION	13		Rejected!	
GO_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	43		Rejected!	
GO_INTRACELLULAR_SIGNAL_TRANSDUCTION	1572	120		
GO_REGULATION_OF_BEHAVIOR	65		Rejected!	
GO_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS	48		Rejected!	
GO_GLYCOLIPID_CATABOLIC_PROCESS	13		Rejected!	
GO_SYNAPTIC_VESICLE_ENDOCYTOSIS	17		Rejected!	
GO_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	37		Rejected!	
GO_POSITIVE_REGULATION_OF_HEART_RATE	22		Rejected!	
GO_PALATE_DEVELOPMENT	85		Rejected!	
GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	106	16		
GO_PATTERNING_OF_BLOOD_VESSELS	32		Rejected!	
GO_REGULATION_OF_HOMEOSTATIC_PROCESS	447	48		
GO_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE	13		Rejected!	
GO_POSITIVE_REGULATION_OF_VASOCONSTRICTION	35		Rejected!	
GO_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT	41		Rejected!	
GO_PROTEIN_TARGETING_TO_MEMBRANE	157	83		
GO_MITOTIC_CELL_CYCLE	766	72		
GO_REGULATION_OF_FEEDING_BEHAVIOR	22		Rejected!	
GO_REGULATION_OF_THYMOCYTE_AGGREGATION	26		Rejected!	
GO_PROTEIN_COMPLEX_BIOGENESIS	1132	101		
GO_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	66		Rejected!	
GO_REGULATION_OF_KIDNEY_DEVELOPMENT	55		Rejected!	
GO_MACROMOLECULAR_COMPLEX_DISASSEMBLY	182	25		
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	406	32		
GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	18		Rejected!	
GO_COMPLEMENT_ACTIVATION	76		Rejected!	
GO_REGULATION_OF_CATECHOLAMINE_SECRETION	43		Rejected!	
GO_BONE_DEVELOPMENT	156		Rejected!	
GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	30		Rejected!	
GO_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	16		Rejected!	
GO_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	75		Rejected!	
GO_REGULATION_OF_AMINE_TRANSPORT	72		Rejected!	
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	18		Rejected!	
GO_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	24		Rejected!	
GO_NEGATIVE_REGULATION_OF_NUCLEOSIDE_METABOLIC_PROCESS	19		Rejected!	
GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	34		Rejected!	
GO_NCRNA_PROCESSING	386	95		
GO_NEGATIVE_REGULATION_OF_TRANSPORT	458	44		
GO_THYMOCYTE_AGGREGATION	45		Rejected!	
GO_LEYDIG_CELL_DIFFERENTIATION	11		Rejected!	
GO_AMINE_METABOLIC_PROCESS	131	21		
GO_DNA_MODIFICATION	79		Rejected!	
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE	376	105		
GO_RNA_SURVEILLANCE	14		Rejected!	
GO_MITOTIC_SPINDLE_ASSEMBLY	41		Rejected!	
GO_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	16		Rejected!	
GO_RESPONSE_TO_ALKALOID	137		Rejected!	
GO_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	34		Rejected!	
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	15		Rejected!	
GO_AUTOPHAGY	394	42		
GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	558	40		
GO_REGULATION_OF_ACTIN_FILAMENT_LENGTH	156		Rejected!	
GO_REGULATION_OF_TRANSPORTER_ACTIVITY	198	20		
GO_EATING_BEHAVIOR	30		Rejected!	
GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS	22		Rejected!	
GO_CELL_JUNCTION_ORGANIZATION	185	22		
GO_FOLIC_ACID_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	13		Rejected!	
GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT	73		Rejected!	
GO_SPHINGOID_METABOLIC_PROCESS	13		Rejected!	
GO_PROTEIN_DESTABILIZATION	34		Rejected!	
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_FOOD	12		Rejected!	
GO_L_AMINO_ACID_IMPORT	12		Rejected!	
GO_EAR_DEVELOPMENT	195	15		
GO_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	30		Rejected!	
GO_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	16		Rejected!	
GO_LAGGING_STRAND_ELONGATION	11		Rejected!	
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	60		Rejected!	
GO_MEMBRANE_BUDDING	114	15		
GO_REGULATION_OF_SYNAPTIC_PLASTICITY	140		Rejected!	
GO_LONG_TERM_SYNAPTIC_DEPRESSION	15		Rejected!	
GO_GLYCOSYLCERAMIDE_METABOLIC_PROCESS	12		Rejected!	
GO_CELLULAR_RESPONSE_TO_RETINOIC_ACID	65		Rejected!	
GO_NCRNA_TRANSCRIPTION	88		Rejected!	
GO_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	48		Rejected!	
GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	16		Rejected!	
GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	90	19		
GO_LIPOXYGENASE_PATHWAY	13		Rejected!	
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	35		Rejected!	
GO_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS	35		Rejected!	
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	34		Rejected!	
GO_ARTERY_MORPHOGENESIS	51		Rejected!	
GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	18		Rejected!	
GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	1791	153		
GO_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	49		Rejected!	
GO_SPROUTING_ANGIOGENESIS	45		Rejected!	
GO_LYMPHOCYTE_ACTIVATION	342	27		
GO_METALLO_SULFUR_CLUSTER_ASSEMBLY	18		Rejected!	
GO_NEGATIVE_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	27		Rejected!	
GO_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY	12		Rejected!	
GO_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION	12		Rejected!	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	15		Rejected!	
GO_PROTEIN_TRIMERIZATION	40		Rejected!	
GO_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	118		Rejected!	
GO_PROTEOGLYCAN_METABOLIC_PROCESS	83		Rejected!	
GO_NITROGEN_COMPOUND_TRANSPORT	507	68		
GO_DOPAMINE_METABOLIC_PROCESS	25		Rejected!	
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	505	42		
GO_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	17		Rejected!	
GO_LEUKOCYTE_PROLIFERATION	88		Rejected!	
GO_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	22		Rejected!	
GO_L_ASCORBIC_ACID_METABOLIC_PROCESS	11		Rejected!	
GO_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT	13		Rejected!	
GO_REGULATION_OF_GENE_EXPRESSION_BY_GENETIC_IMPRINTING	16		Rejected!	
GO_ADHERENS_JUNCTION_ASSEMBLY	34		Rejected!	
GO_SECRETORY_GRANULE_ORGANIZATION	27		Rejected!	
GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	32		Rejected!	
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	33		Rejected!	
GO_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	33		Rejected!	
GO_VESICLE_FUSION_TO_PLASMA_MEMBRANE	12		Rejected!	
GO_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	45		Rejected!	
GO_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	122	17		
GO_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION	16		Rejected!	
GO_REGULATION_OF_GLIAL_CELL_PROLIFERATION	21		Rejected!	
GO_IN_UTERO_EMBRYONIC_DEVELOPMENT	311	31		
GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	36		Rejected!	
GO_ER_NUCLEUS_SIGNALING_PATHWAY	34		Rejected!	
GO_ETHANOL_METABOLIC_PROCESS	14		Rejected!	
GO_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	13		Rejected!	
GO_PROTEIN_HETEROTRIMERIZATION	14		Rejected!	
GO_VESICLE_CYTOSKELETAL_TRAFFICKING	39		Rejected!	
GO_REGULATION_OF_TRANSCRIPTION_FACTOR_IMPORT_INTO_NUCLEUS	95		Rejected!	
GO_EPITHELIAL_CILIUM_MOVEMENT	18		Rejected!	
GO_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	19		Rejected!	
GO_MESENCHYMAL_CELL_DIFFERENTIATION	134		Rejected!	
GO_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	32		Rejected!	
GO_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	14		Rejected!	
GO_ATRIAL_SEPTUM_MORPHOGENESIS	14		Rejected!	
GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	278		Rejected!	
GO_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS	20		Rejected!	
GO_REGULATION_OF_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS	18		Rejected!	
GO_RNA_MODIFICATION	120		Rejected!	
GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	246		Rejected!	
GO_ORGANELLE_FISSION	496	25		
GO_EMBRYONIC_FORELIMB_MORPHOGENESIS	32		Rejected!	
GO_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	14		Rejected!	
GO_NOSE_DEVELOPMENT	15		Rejected!	
GO_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	36		Rejected!	
GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_III_PROMOTER	23		Rejected!	
GO_MUSCLE_STRUCTURE_DEVELOPMENT	432	40		
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	214	22		
GO_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	23		Rejected!	
GO_REGULATION_OF_CHROMATIN_SILENCING	21		Rejected!	
GO_MACROMOLECULAR_COMPLEX_REMODELING	24		Rejected!	
GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	23		Rejected!	
GO_MAINTENANCE_OF_LOCATION_IN_CELL	96		Rejected!	
GO_CEREBELLAR_CORTEX_DEVELOPMENT	46		Rejected!	
GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION	31		Rejected!	
GO_REGULATION_OF_MESODERM_DEVELOPMENT	15		Rejected!	
GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE	21		Rejected!	
GO_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	14		Rejected!	
GO_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE	21		Rejected!	
GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	143	20		
GO_DNA_CATABOLIC_PROCESS	27		Rejected!	
GO_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	28		Rejected!	
GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	552	54		
GO_RESPONSE_TO_PROSTAGLANDIN	34		Rejected!	
GO_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	28		Rejected!	
GO_DNA_REPAIR	480	34		
GO_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	29		Rejected!	
GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	14		Rejected!	
GO_PROTEIN_HETEROTETRAMERIZATION	38		Rejected!	
GO_NEGATIVE_REGULATION_OF_HEART_CONTRACTION	22		Rejected!	
GO_SUBSTRATE_INDEPENDENT_TELENCEPHALIC_TANGENTIAL_MIGRATION	13		Rejected!	
GO_SULFUR_COMPOUND_CATABOLIC_PROCESS	39		Rejected!	
GO_CHLORIDE_TRANSPORT	99		Rejected!	
GO_MICROTUBULE_DEPOLYMERIZATION	13		Rejected!	
GO_PROTEIN_POLYMERIZATION	67		Rejected!	
GO_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	58		Rejected!	
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	96	16		
GO_COBALAMIN_METABOLIC_PROCESS	21		Rejected!	
GO_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	13		Rejected!	
GO_MUSCLE_CONTRACTION	233	16		
GO_TELOMERE_LOCALIZATION	11		Rejected!	
GO_TRANSITION_METAL_ION_HOMEOSTASIS	106	16		
GO_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION	50		Rejected!	
GO_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	689	63		
GO_PYRIMIDINE_NUCLEOTIDE_CATABOLIC_PROCESS	12		Rejected!	
GO_PROTEIN_KINASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	32		Rejected!	
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_VIRUS	29		Rejected!	
GO_REGULATION_OF_RECEPTOR_INTERNALIZATION	37		Rejected!	
GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	116		Rejected!	
GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	13		Rejected!	
GO_RESPONSE_TO_BACTERIUM	528	51		
GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	23		Rejected!	
GO_VASOCONSTRICTION	28		Rejected!	
GO_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	11		Rejected!	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	109		Rejected!	
GO_CALCIUM_ION_IMPORT	65		Rejected!	
GO_CELL_MATURATION	131		Rejected!	
GO_BEHAVIORAL_RESPONSE_TO_PAIN	13		Rejected!	
GO_REGULATION_OF_SECRETION	699	61		
GO_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	25		Rejected!	
GO_MODULATION_OF_TRANSCRIPTION_IN_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION	22		Rejected!	
GO_APOPTOTIC_SIGNALING_PATHWAY	289	38		
GO_NEURAL_NUCLEUS_DEVELOPMENT	66		Rejected!	
GO_LYMPHOCYTE_MEDIATED_IMMUNITY	147		Rejected!	
GO_REGULATION_OF_HEART_MORPHOGENESIS	29		Rejected!	
GO_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS	18		Rejected!	
GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	142	19		
GO_HIPPOCAMPUS_DEVELOPMENT	73		Rejected!	
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	27		Rejected!	
GO_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	52		Rejected!	
GO_PRIMARY_AMINO_COMPOUND_METABOLIC_PROCESS	15		Rejected!	
GO_POSITIVE_REGULATION_OF_TELOMERE_CAPPING	16		Rejected!	
GO_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	25		Rejected!	
GO_REGULATION_OF_CHROMOSOME_SEGREGATION	85		Rejected!	
GO_POSITIVE_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GO_PONS_DEVELOPMENT	11		Rejected!	
GO_PROTEIN_K11_LINKED_UBIQUITINATION	27		Rejected!	
GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	46		Rejected!	
GO_REGULATION_OF_MESENCHYMAL_CELL_APOPTOTIC_PROCESS	12		Rejected!	
GO_RESPONSE_TO_INACTIVITY	13		Rejected!	
GO_SPHINGOLIPID_METABOLIC_PROCESS	138		Rejected!	
GO_RESPONSE_TO_PAIN	29		Rejected!	
GO_PROTEIN_ACETYLATION	129		Rejected!	
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	13		Rejected!	
GO_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	220	25		
GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT	25		Rejected!	
GO_CELLULAR_HORMONE_METABOLIC_PROCESS	104		Rejected!	
GO_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	36		Rejected!	
GO_BONE_REMODELING	35		Rejected!	
GO_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	24		Rejected!	
GO_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX	22		Rejected!	
GO_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	72		Rejected!	
GO_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	30		Rejected!	
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	32		Rejected!	
GO_REGULATION_OF_PROTEIN_SECRETION	389	40		
GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	213	24		
GO_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	27		Rejected!	
GO_RESPONSE_TO_INSULIN	205	17		
GO_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	27		Rejected!	
GO_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS	43		Rejected!	
GO_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	29		Rejected!	
GO_REGULATION_OF_CATABOLIC_PROCESS	731	78		
GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	172	16		
GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	62		Rejected!	
GO_NEGATIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS	28		Rejected!	
GO_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING	12		Rejected!	
GO_B_CELL_ACTIVATION	132		Rejected!	
GO_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	18		Rejected!	
GO_REGULATION_OF_NEURON_DIFFERENTIATION	554	31		
GO_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	35		Rejected!	
GO_REGULATION_OF_FIBRINOLYSIS	14		Rejected!	
GO_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	68		Rejected!	
GO_PROTEIN_POLYUBIQUITINATION	243	26		
GO_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	118	22		
GO_REGULATION_OF_MRNA_3_END_PROCESSING	28		Rejected!	
GO_REGULATION_OF_PEPTIDE_TRANSPORT	256	26		
GO_POSITIVE_REGULATION_OF_ION_TRANSPORT	236	23		
GO_ATP_BIOSYNTHETIC_PROCESS	36		Rejected!	
GO_CANONICAL_WNT_SIGNALING_PATHWAY	95		Rejected!	
GO_ACUTE_INFLAMMATORY_RESPONSE	73		Rejected!	
GO_NUCLEOBASE_METABOLIC_PROCESS	39		Rejected!	
GO_HUMORAL_IMMUNE_RESPONSE	187		Rejected!	
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	16		Rejected!	
GO_PHAGOSOME_MATURATION	38		Rejected!	
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	11		Rejected!	
GO_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT	12		Rejected!	
GO_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS	12		Rejected!	
GO_CHROMATIN_MODIFICATION	539	37		
GO_MYELOID_LEUKOCYTE_ACTIVATION	98		Rejected!	
GO_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	19		Rejected!	
GO_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	194		Rejected!	
GO_POSITIVE_REGULATION_OF_CELL_DIVISION	132		Rejected!	
GO_EYELID_DEVELOPMENT_IN_CAMERA_TYPE_EYE	13		Rejected!	
GO_PIGMENT_BIOSYNTHETIC_PROCESS	47		Rejected!	
GO_ERBB_SIGNALING_PATHWAY	79	18		
GO_EMBRYONIC_ORGAN_MORPHOGENESIS	279		Rejected!	
GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT	408	44		
GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT	53		Rejected!	
GO_REGULATION_OF_SPINDLE_ORGANIZATION	20		Rejected!	
GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	395	50		
GO_PHOSPHOLIPID_SCRAMBLING	13		Rejected!	
GO_GLIOGENESIS	175	18		
GO_PEPTIDYL_THREONINE_MODIFICATION	46		Rejected!	
GO_MITOCHONDRIAL_FISSION	15		Rejected!	
GO_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_	19		Rejected!	
GO_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	11		Rejected!	
GO_POLYOL_TRANSPORT	18		Rejected!	
GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	23		Rejected!	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION	213	31		
GO_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	112		Rejected!	
GO_TELENCEPHALON_GLIAL_CELL_MIGRATION	20		Rejected!	
GO_MAINTENANCE_OF_LOCATION	138	17		
GO_NEPHRON_EPITHELIUM_DEVELOPMENT	93		Rejected!	
GO_NEGATIVE_REGULATION_OF_RECEPTOR_ACTIVITY	29		Rejected!	
GO_KERATINOCYTE_DIFFERENTIATION	101		Rejected!	
GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	19		Rejected!	
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	59		Rejected!	
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	53		Rejected!	
GO_POSITIVE_REGULATION_OF_SYNAPSE_MATURATION	11		Rejected!	
GO_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	13		Rejected!	
GO_CELL_REDOX_HOMEOSTASIS	67		Rejected!	
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	30		Rejected!	
GO_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	11		Rejected!	
GO_POSITIVE_REGULATION_OF_PROTEIN_SECRETION	211	23		
GO_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	175		Rejected!	
GO_REGULATION_OF_STEROID_HORMONE_SECRETION	20		Rejected!	
GO_RESPONSE_TO_KETONE	182	25		
